"Communicatie voor psychiatrie, meer bepaald in de kinder- en jeugdpsychiatrie, deel 2",Inge Antrop,3,D012449
"Communicatie voor psychiatrie, meer bepaald in de volwassenpsychiatrie, deel 1",Gunter Heylens,6,D012451
"Communicatie voor psychiatrie, meer bepaald in de volwassenpsychiatrie, deel 2",Gunter Heylens,3,D012453
"Communicatie voor radiotherapie-oncologie, deel 1",Frederic Duprez,6,D012455
"Communicatie voor radiotherapie-oncologie, deel 2",Frederic Duprez,3,D012457
Communicatie voor reumatologie,Filip Van den Bosch,3,D012459
"Communicatie voor röntgendiagnose, deel 1",Koenraad Verstraete,6,D012461
"Communicatie voor röntgendiagnose, deel 2",Koenraad Verstraete,3,D012463
"Communicatie voor stomatologie en mond-, kaak- en aangezichtschirurgie, deel 1",Renaat Coopman,6,D012465
"Communicatie voor stomatologie en mond-, kaak- en aangezichtschirurgie, deel 2",Renaat Coopman,3,D012467
"Communicatie voor urgentiegeneeskunde, deel 1",Peter De Paepe,6,D012469
"Communicatie voor urgentiegeneeskunde, deel 2",Peter De Paepe,3,D012471
"Communicatie voor urologie, deel 1",Nicolaas Lumen,6,D012473
"Communicatie voor urologie, deel 2",Nicolaas Lumen,3,D012475
Communicatie- en organisatiegedrag,Adelien Decramer,3,A000574
Communicatienetwerken,Wouter Tavernier,6,E008620
Communicatietechnieken,Peter Vermeir,3,D013166
Communicatietheorie,Nele Noels,6,E012110
Communicatievaardigheden,Dieneke Van de Sompel,3,J000501
Communicatievaardigheden,Kim Bettens,3,D013265
"Communicatie voor fysische geneeskunde en revalidatie, deel 1",Adelheid Steyaert,6,D012381
"Communicatie voor fysische geneeskunde en revalidatie, deel 2",Adelheid Steyaert,3,D012382
Communicatie voor gastro-enterologie,Anja Geerts,3,D012384
"Communicatie voor gerechtelijke geneeskunde, deel 1",Jo Van Dorpe,6,D012387
"Communicatie voor gerechtelijke geneeskunde, deel 2",Jo Van Dorpe,3,D012388
Communicatie voor geriatrie,Ruth Piers,3,D012390
"Communicatie voor gynaecologie-verloskunde, deel 1",Kristien Roelens,6,D012393
"Communicatie voor gynaecologie-verloskunde, deel 2",Kristien Roelens,3,D012394
"Communicatie voor heelkunde, deel 1",Frederik Berrevoet,6,D012398
"Communicatie voor heelkunde, deel 2",Frederik Berrevoet,3,D012400
"Communicatie voor inwendige geneeskunde, deel 1",Dominique Benoit,6,D012373
"Communicatie voor inwendige geneeskunde, deel 2",FRANCIS VERBEKE,3,D012401
Communicatie voor klinische biologie,Katrien Devreese,9,J000562
"Communicatie voor klinische biologie, deel 1",Katrien Devreese,6,D012403
"Communicatie voor klinische biologie, deel 2",Katrien Devreese,3,D012405
"Communicatie voor klinische farmacologie en farmaceutische geneeskunde, deel 1",Sylvie Rottey,6,D013802
"Communicatie voor klinische farmacologie en farmaceutische geneeskunde, deel 2",Sylvie Rottey,3,D013808
"Communicatie voor klinische genetica, deel 1",Bruce Poppe,6,D012982
"Communicatie voor klinische genetica, deel 2",Bruce Poppe,3,D012988
Communicatie voor medische oncologie,Lore Lapeire,3,D012407
Contemporary Issues in International Economics,Ilse Ruyssen,6,F001026
Contemporary Issues of IP Law,Simon Geiregat,3,B001580
Contemporary Issues of International and European Law,Peter Van Elsuwege,3,B001818
Contemporary Politics in the Global South ,Karen Büscher,6,K001204
Contemporary Port Problems,Cas König,3,B001428
Content and Textual Analysis ,Frederik Dhaenens,6,K001411
Contestations of Power in Late Antiquity,Lieve Van Hoof,5,A006708
Context en nuance. Kritisch reflecteren over actuele thema’s,July De Wilde,6,A005503
Contextsensitief handelen,Lynn Bar-On,4,D013540
Continuum Mechanics,Geert Verdoolaege,6,E040430
Contrast Agents and Biomarkers for Imaging and Therapy,Christian Vanhove,3,E092852
Contrastive Linguistics: Semantics and Pragmatics,Miriam Taverniers,6,A002190
Contrastive Linguistics: Syntax & Lexicon,Bernat Bardagil Mas,6,A004225
Control of Drug-Delivery Systems,Clara Ionescu,4,E027790
Controletheorie,Tom Lefebvre,6,E741023
Corporate Finance,Virginie Mataigne,6,F000132
Corporate Finance Research Project,Virginie Mataigne,4,F000901
Corporate Finance in Practice,Els De Wielemaker,6,F000906
Corporate Governance and Finance,Christoph Van der Elst,4,B001549
Cosmetologie,Veerle Gobin,3,J000435
Datacommunicatie,Jo Verhaevert,3,E731028
Datavisualisatie,Bart Mesuere,3,C004041
Datawetenschap,Jan Verwaeren,5,I002440
De Middeleeuwen en de moderne wereld ,Niels Fieremans,5,A004065
De biosfeer: dieren,Wim Bert,5,C000705
De biosfeer: planten,Annemieke Verbeken,5,C002459
De kennismaatschappij en ICT,Erik Mannens,3,E076320
De leerling: ontwikkeling ,Wim Beyers,3,H002661
De leerling: ontwikkeling en motivatie,Wim Beyers,6,H002478
De leraar binnen school en maatschappij,Melissa Tuytens,4,H002197
"De leraar in klas, school en maatschappij",Melissa Tuytens,6,H002477
De literatuur van de Oudheid,Kristoffel Demoen,5,A000492
De middeleeuwse samenleving en cultuur: vraagstukken en onderzoeksmethodes,Leen Bervoets,5,A006711
De orthopedagoog als professional I,Wouter Vanderplasschen,4,H002514
Debatten,Jakob De Roover,0,A005199
Decentralized Sanitation and Treatment Technologies for Developing Economies,Korneel Rabaey,6,I002608
Decision Making for Business,Mario Vanhoucke,6,F000836
Deep Generative Models,Bart Dhoedt,4,E061350
"Cultuur, media en educatie ",Kris Rutten,5,H002526
Cultuur- en maatschappijkritiek,Stijn Vanheule,4,H002086
Cultuurhistorische aspecten van danstheater,Annelies Van Assche,5,A005286
Cultuursociologie,Henk Roose,5,K000962
Cultuurstudies,Kris Rutten,5,H001271
Current Issues in Social Work,Laura Van Beveren,5,H002396
Current Topics in Microbiology,Tom Coenye,3,J000452
Curriculumtheorie en -praktijk,Johan van Braak,6,H002384
Cutting Edge Technologies for Drug Delivery - Nanomedicines,Stefaan De Smedt,3,J000454
"Cybercrime, Technology and Surveillance",Valerie Verdoodt,5,B001599
Cytologie en histologie,Patrick Calders,4,D001082
"Cytologie, histologie en biochemie",Anne Vral,5,D013668
Dare to Start,Wouter Haerick,3,E076471
Dare to Venture,Johan Verrue,4,F001022
Dare to Venture,Johan Verrue,4,E076460
Data Analysis in R: Basics and Beyond,Dries Reynders,3,C004443
Data Assimilation,Dominique Fonteyn,3,C002869
Data Ethics,Griet Verhenneman,4,B001745
Development in the Global South,Tomas Van Acker,6,K001407
Developmental Genetics and Gene Regulation,Elfride De Baere,6,D000652
Diagnosis and Repair of Buildings,Stijn Matthys,3,E050720
"Diagnostiek, interventies en outcomes in verpleegkunde/vroedkunde/GGZ verpleegkunde ",Anna Galle,3,D013405
Diagnostische en therapeutische methodieken,Katrien Devreese,5,D012477
Didactiek van opleidings- en vormingsprocessen ,Ruben Vanderlinde,7,H002531
Didactische werkvormen,Tammy Schellens,6,H001879
Dier en recht,Elien Verniers,4,B001372
"Dier: welzijn, recht en ethiek",Sarne De Vliegher,3,G000922
Dierenfysiologie,Veerle Fievez,4,I003082
Dierenfysiologie,Bart Braeckman,5,C003184
Dierenpaleontologie,Thijs Vandenbroucke,5,C003962
Dierenvoeding,Geert Janssens,5,G000826
Diergedrag en dierenwelzijn,Christel Moons,4,G000825
Dierkunde: morfologie en systematiek,Ilias Semmouri,4,I700200
Dierlijke productie in het Globale Zuiden,Geert Janssens,3,G000912
Dierlijke productiesystemen,Stefaan De Smet,5,I002517
Dierlijke productiesystemen,Jeroen Degroote,5,I700285
Differentiaalmeetkunde,Karel Van Bockstal,6,C004420
Differentiaalvergelijkingen,Michiel Stock,5,I002428
Data Intelligence in Sustainable Drug Discovery,Filip Pattyn,6,J000530
Data Mining,Bram Janssens,5,F000759
Data Mining,Yvan Saeys,3,C002703
"Data Mining, Processing and Communication",Bart Braeckman,3,C002798
Data Protection Law,Gert Vermeulen,4,B001578
Data Quality,Antoon Bronselaer,3,E018700
Data Science for Finance and Insurance,Kris Boudt,4,F000944
Data Science in Economics,Alexsandros Cavgias Martins Fraga,4,F001025
Data Visualization for and with AI,Jefrey Lijffijt,3,E061370
Data- en corpusbeheer met Python: Theorie en toepassingen,Cynthia Van Hee,5,A005869
Data-Driven Management of Fire Incidents,Steven Verstockt,3,E051640
Data-acquisitie,Guillaume Crevecoeur,3,E745022
Data-analyse in de gezondheidszorg en geconnecteerde zorg,Sofie Van Hoecke,6,E027770
Databankbeheer,Guy De Tré,3,E765026
Databanken,Guy De Tré,6,C003771
Databanken,Guy De Tré,3,E018120
Databanken en datawarehouses,Damien Decorte,3,F710325
Databankontwerp,Guy De Tré,4,E018610
Databases,Antoon Bronselaer,5,C003803
Databasesystemen,Seppe vanden Broucke,6,F000923
Differentiaalvergelijkingen,Michiel Stock,4,I700208
Differentiële psychologie,Filip De Fruyt,4,H000428
"Digitaal erfgoed, publiek en geschiedenis",Christophe Verbruggen,5,A006719
Digital Communication Management,Orphée De Clercq,5,A704025
Digital Marketing,Gudrun Roose,6,F000937
Digital Media Sociology,Mariek Vanden Abeele,6,K001398
Digital Persuasive Communication,Dieneke Van de Sompel,7,K001438
Digital Public Relations,An-Sofie Claeys,5,A704098
Digitale bouwstenen,Jan Doutreloigne,6,E031341
Digitale communicatie,Veronique Hoste,3,A703008
Digitale elektronica,Dirk Stroobandt,6,E031110
Digitale elektronica,Jan Aelterman,6,E731036
Digitale leeromgevingen,Tammy Schellens,3,H002150
"Digitale methoden voor historici: databeheer, tekstanalyse en statistiek",Isabelle Devos,5,A006706
Digitale ontwerptechnieken 1: modellering en prototypering,Ruben Verstraeten,3,E080882
Digitale ontwerptechnieken 2: modellering en databeheer,Tiemen Strobbe,5,E080814
Digitale ontwerptechnieken 3: geavanceerde modelleertechnieken,Ruben Verstraeten,3,E080823
Digitale signaalverwerking,Paul Devos,6,E731025
Digitalisation for Resource Recovery,Saba Daneshgar,3,I003017
Digitalisering en technologische evoluties binnen de tandheelkunde,Stefan Vandeweghe,4,D012971
Creating Value with Websites,Jan Moons,6,F001030
Criminaliteit en straf in historisch perspectief,Pieter Leloup,6,B001830
Criminaliteitspreventie,Lieven Pauwels,5,B000540
Criminologie,Charlotte Colman,3,B000930
Criminologie van de strafrechtsbedeling,Charlotte Colman,6,B001631
Critical Criminology and the Criminal Justice System,Tom Decorte,8,B001779
Critical Issues in Religious History,Paul Michael Kurtz,5,A006712
Critical Thinking in Political Science ,Christopher Parker,6,K001125
Critical perspectives on human rights,Marie-Benedicte Dembour,4,B001804
Cross-Cultural Psychology,Johnny Fontaine,4,H001993
Culture Studies,Kris Rutten,6,H002527
Culture and Society of the English-speaking World,Brecht de Groote,4,A005821
Culture in Perspective: South and East Asia,Ann Heirman,6,A005127
Culture in Perspective: the Near East and the Islamic World,Caroline Janssen,6,A005152
Culturele antropologie,Koenraad Stroeken,5,A002717
Cultuur en educatie,Kris Rutten,5,H001876
Cultuur en samenleving van de Franstalige wereld,Griet Theeten,4,A005827
Cultuur en samenleving van de Spaanstalige wereld,Patrick Goethals,5,A005864
"Cultuur en samenleving van het moderne Midden-Oosten: taal, tekst en context",Islam Dayeh,6,A005135
"Cultuur, media en educatie",Kris Rutten,4,H001838
Deep Learning,Seppe vanden Broucke,6,F000918
Degeneration and Senescence,Mathieu Bertrand,5,D012548
Democratie en participatie,Anna Kern,5,K001138
Demografie,John Lievens,5,K000193
Dento-maxillofaciale traumatologie,Sivaprakash Rajasekharan,3,D013044
Deontologie,Karen Broeckx,4,B001411
Deontologie,Ingrid De Poorter,3,F000841
Deontologie en integriteitsbewaking,Antoinette Verhage,3,B001644
Design Project,Kathleen Marchal,9,C003698
Design Theory 3: Circular Design in Historical Perspective,Lionel Devlieger,3,E080651
Design and Analysis of Randomized Clinical Trials,An Vandebosch,3,C004442
Design for Structural Fire Resistance,Emmanuel Annerel,3,E051512
Design for Sustainability,Francesca Ostuzzi,6,E650200
Design for Sustainability,Francesca Ostuzzi,4,E624500
Design for Sustainability Project,Francesca Ostuzzi,5,E627000
Design of Urban Services,Sidharta Gautama,6,E084460
Designing in a Cybernetical and System-Oriented Way,Francesca Ostuzzi,6,E630058
Detectie en meting van ioniserende straling,Klaus Bacher,3,D002433
Developing and Writing Research Proposals in Philosophy,Erik Weber,9,A005584
Development Economics,Marijke D'Haese,5,I002779
Dimensioneren van aandrijvingen,Kurt Stockman,5,E630500
Dimensioneren van constructies,Jan Belis,6,E052240
Diplomatic Law and Multilateral Negotiation Techniques,Sanderijn Duquet,5,K000031
Diplomatic Law and Multilateral Negotiations,Sanderijn Duquet,6,B001695
Disability Studies,Elisabeth De Schauwer,5,H002360
Disability Studies,Elisabeth De Schauwer,6,H002200
Disability Studies,Elisabeth De Schauwer,5,H002019
Discrete algoritmen,Veerle Fack,6,C003349
Discrete wiskunde,Cristina Tonesi,3,E761029
Discrete wiskunde,Bart De Bruyn,6,C001893
Discrete wiskunde I,Leo Storme,6,C003550
Discrete wiskunde I,Mario Pickavet,4,E001460
Discrete wiskunde II,Joris Walraevens,6,E001470
Discrete wiskunde II,Bart De Bruyn,6,C003551
Discriminatierecht,Pieter Cannoot,4,B001867
Diseases in Aquaculture,Annelies Declercq,6,I002796
Diseases of Poultry,Gunther Antonissen,4,G000846
Diversiteit en inclusie,Elisabeth De Schauwer,5,H002538
Diversiteit en inclusie,Elisabeth De Schauwer,6,H001894
Diversiteit en inclusie in onderwijs,Wendelien Vantieghem,5,A005549
Duitse debatten,Gunther Martens,5,A006653
Duitse letterkunde: Anatomie van het proza,Benjamin Biebuyck,5,A005743
Duitse letterkunde: Geniale rebellen,Gunther Martens,5,A005744
Duitse letterkunde: Kleppers van gisteren en nu,Benjamin Biebuyck,5,A005740
Duitse letterkunde: Tekstanalyse en interpretatie,Gunther Martens,5,A006655
Duitse letterkunde: Verlichte klassiekers,Gunther Martens,5,A005748
Duitse letterkunde: Vertelanalyse en retoriek,Elke Gilson,5,A006656
Duitse taalkunde: Inleiding,Torsten Leuschner,4,A005741
Duitse taalkunde: Lexicologie,Torsten Leuschner,5,A005750
Duitse taalkunde: Taalgeschiedenis,Anne Breitbarth,5,A006659
Duitse taalkunde: Taalsysteem en taalverandering,Anne Breitbarth,5,A006657
Duitse taalkunde: Taalvariatie,Anne Breitbarth,5,A005745
Duitse taalkunde: Taalvariatie in debat,Torsten Leuschner,5,A006658
Dunnefilmfysica en -technologie,Diederik Depla,6,E006700
Durability of Building Materials,Kim Verbeken,3,E081860
Dutch as a Foreign Language: CEFR A2,Chloé Lybaert,6,A005959
Dutch as a Foreign Language: CEFR B1,Chloé Lybaert,6,A005960
Dutch as a Foreign Language: CEFR B2,Sylvianne De Schepper,6,A005958
Dutch as a Foreign Language: CEFR C1,Chloé Lybaert,6,A005662
Duurzaam en maatschappelijk verantwoord ondernemen in de agro-voedselketen,Joachim Schouteten,5,I700275
East Asian Ideologies,Christoph Anderl,5,A003043
Ecofysiologie,Kathy Steppe,5,I003096
Ecological Economics,Brent Bleys,6,F000935
Ecological Modelling,Dries Bonte,4,C004528
Ecological Modelling,Dries Bonte,7,C003325
Ecologie,Kathy Steppe,4,I002427
Ecologie,Kim Calders,3,I700218
Ecologie,Luc Lens,5,C002457
Ecologische archeologie,Dirk Verschuren,5,A003308
Ecologische geschiedenis,Christophe Verbruggen,5,A004069
Econometrics,Gerdie Everaert,5,F000533
Econometrics: Time Series Analysis,Gerdie Everaert,6,F000676
Econometrics: Time Series Analysis,Gerdie Everaert,5,C003243
Economic Analysis of Intellectual Property,Ben Depoorter,4,B001556
Economic Aspects of Health Care,Nick Verhaeghe,4,D012541
Economic English I,Geert Jacobs,3,F000390
Economic English II,Geert Jacobs,3,F000406
Economic English III,Geert Jacobs,3,F000049
Economic Globalisation,Samuel Standaert,6,F000751
Economic Perspectives on Health,Nick Verhaeghe,3,D013207
Drugsfenomenen,Louis Favril,5,B001637
Duits - niveau I,Frederik Gailly,3,F710260
Duits - niveau II,Frederik Gailly,3,F710261
Duits voor specifieke doeleinden: Academisch schrijven,Petra Campe,4,A005807
Duits voor specifieke doeleinden: Presentatietechnieken,Petra Campe,5,A005806
Duits voor specifieke doeleinden: Professionele mondelinge communicatie,Christophe Wybraeke,3,A005808
Duits voor specifieke doeleinden: Professionele schriftelijke communicatie,Jelena Vranjes,3,A005810
Duits: Actuele problemen,Gunther Martens,5,A005747
Duits: Algemene tolkpraktijk,Jelena Vranjes,6,A005935
Duits: Bedrijfs- en publiekscommunicatie I,Christophe Wybraeke,5,A005961
Duits: Bedrijfs- en publiekscommunicatie II,Sofie Decock,5,A005962
Duits: Communicatie- en vertaalpraktijk I,Christophe Wybraeke,3,A005804
Duits: Communicatie- en vertaalpraktijk II,Petra Campe,3,A005805
Duits: Gespecialiseerde tolkpraktijk,Jelena Vranjes,5,A005936
Duits: Gespecialiseerde vertaling I,Petra Campe,4,A005921
Duits: Gespecialiseerde vertaling II,Petra Campe,4,A005922
Duits: Taalvaardigheid I – Basisgrammatica,Petra Campe,6,A005738
Duits: Taalvaardigheid II – Literaire teksten,Elke Gilson,5,A005739
Duits: Taalvaardigheid III – Structuren in gebruik,Torsten Leuschner,5,A005742
Duits: Vertaling in de vreemde taal,Jelena Vranjes,3,A703605
Duurzaam materiaalgebruik: kunststoffen en afgeleide materialen,Lode Daelemans,3,E078320
Duurzaam materiaalgebruik: metalen,Kim Verbeken,3,E078310
"Duurzaamheid, ondernemerschap en ethiek",Filip Beunis,3,E098512
Duurzaamheidsanalyse,Steven De Meester,3,I640043
Duurzaamheidsvraagstukken in de geografie en geomatica,Veerle Van Eetvelde,5,C004461
Duurzame bedrijfsvoering,Birger Raa,3,E076040
Duurzame chemische productieprocessen,Kevin Van Geem,6,E071131
Duurzame diervoeding,Veerle Fievez,5,I003083
Duurzame energie,Jeroen De Kooning,4,I630068
Duurzame energieconcepten voor gebouwen,Wim Boydens,5,E081380
Duurzame energieconcepten voor gebouwen,Wim Boydens,4,E051162
Duurzame energieproductie,Jan Mertens,3,E035421
Duurzame energietechnieken,Jeroen De Kooning,3,E701054
Duurzame energietechnieken,Jeroen De Kooning,3,E610054
Duurzame kunststoffen,Ann Dumoulin,5,I630067
Duurzame ontwikkeling in productie- en consumptiesystemen,Joost Dessein,4,I002912
Duurzame productiesystemen,Frank Nevens,3,I700179
Duurzame steden,Thomas Block,6,E084581
Dynamic Meteorology,Steven Caluwaerts,4,C002870
Dynamica van constructies,Mia Loccufier,5,E040661
Economics,Samuel Standaert,5,F000916
Economics and Management of Natural Resources,Stijn Speelman,4,I002718
Economics and Marketing,Christine Yung Hung,5,O000024
Economics of Banking,Rudi Vander Vennet,6,F000681
Economics of Development,Marijke D'Haese,6,F000181
Economics of Financial Markets,William De Vijlder,6,F000764
Economics of Financial Markets,William De Vijlder,5,F000682
Economics of Migration,Ilse Ruyssen,6,F000919
Economie,Bruno Merlevede,6,F001019
Economie,Bruno Merlevede,5,F000758
Economie,Stijn Baert,4,K000871
Economie,Wim Verbeke,4,I002446
Economie,Johan Albrecht,3,B001173
Economie (A),Koen Schoors,4,F000494
Economie (B),Koen Schoors,5,F000471
Economie A,Stijn Goeminne,6,F710385
Economie B,Bart Defloor,5,F710216
Economie en ethiek,Johan Albrecht,6,F000648
Economie voor criminologen,Bruno Merlevede,4,B001823
Economie voor ingenieurs,Sofie Verbrugge,6,E076951
Diversity of Plant-Parasitic Nematodes,Wim Bert,6,C003949
Downstream Processing,Steven De Meester,4,I640036
Draadloze communicatie,Ingrid Moerman,3,E630800
Draadloze en mobiele communicatie ,Jo Verhaevert,6,E735019
Draagsystemen in architecturaal ontwerp,Jan Belis,3,E042800
Dramaturgie,Bram Van Oostveldt,5,A001985
Dredging: Techniques and Processes,Mahya Roustaei Hossein Abadi,5,E054680
Dringende geneeskundige hulpverlening,Peter De Paepe,3,J000461
Drug Design,Savvas Savvides,3,C003088
Drug Product Formulation,Chris Vervaet,6,J000517
Drugs en misbruik,Jan Van Bocxlaer,3,J000436
Dynamica van starre lichamen,Wim De Waele,3,E040030
Dynamics of Electrical Machines and Drives,Frederik De Belie,6,E036900
Dynamics of Electrical Systems,Frederik De Belie,3,E032690
Dynamics: from Newton to Schrödinger,Sven De Rijcke,6,C004517
E-health binnen de klinische en gezondheidspsychologie,Geert Crombez,3,H002371
EIT Urban Mobility Ghent Summer School ,Giovanni Circella,3,C004619
EU Banking and Capital Market Law,Michel Tison,4,B001419
EU Competition Law,Stanislas Adam,6,B001718
EU Enlargement and Proximity Relations,Erwoan Lannon,5,B001239
EU External Relations Law,Inge Govaere,6,B001705
EU Institutional Law,Erwoan Lannon,6,B001696
EU Internal Market Law,Inge Govaere,6,B001706
"EU Law, Institutions and Languages",Bart Defrancq,5,A704002
EU Mergers and Acquisitions ,Hans De Wulf,4,B001420
EU Social Law and International Employment,Yves Jorens,4,B001763
EU Trade Policy,Guillaume Van der Loo,4,B001757
EU and Global Justice,Petra Debusscher,6,K001367
"EU and the Wider World: Americas, Africa and Asia",Erwoan Lannon,4,B001748
EU-East Asia Relations,Bart Dessein,5,K001077
Economisch Duits I,Frederik Gailly,3,F710245
Economisch Duits II,Frederik Gailly,3,F710249
Economisch Duits III,Frederik Gailly,3,F710253
Economisch Engels I,Frederik Gailly,3,F710243
Economisch Engels II,Sofie Hondeghem,3,F710247
Economisch Engels III,Sofie Hondeghem,3,F710251
Economisch Frans I,Ludivine Crible,3,F000044
Economisch Frans I,Marc Fierens,3,F710244
Economisch Frans II,Nadja De Craene,3,F710248
Economisch Frans II,Ludivine Crible,3,F000346
Economisch Frans III,Frederik Gailly,3,F710252
Economisch Nederlands voor anderstaligen I,Geert Jacobs,3,F000540
Economisch Nederlands voor anderstaligen II,Geert Jacobs,3,F000228
Economisch Spaans I,Nadja De Craene,3,F710246
Economisch Spaans II,Nadja De Craene,3,F710250
Economisch Spaans III,Nadja De Craene,3,F710254
Economisch recht en intellectuele eigendomsrechten,Reinhard Steennot,7,B001664
Economische geschiedenis van de Moderne en Hedendaagse Tijd,Wouter Ryckbosch,5,A006714
Ecophysiology,Nicky Wybouw,4,C004529
Ecosystem Dynamics,Elie Verleyen,5,C003322
Ecosystem Functioning,Tom Moens,5,C003323
Ecosystem Management and Services,Sander Jacobs,7,C003327
Eenheidsbewerkingen in de chemische industrie,Geraldine Heynderickx,6,E071200
Eerste lijn hulpverlening voor kinderen: setting en methodiek,Barbara De Clercq,3,H002096
Eerste lijn: herstelgerichte psychiatrische zorg,Stijn Vanheule,3,H002089
Eerste lijn: kortdurende interventie en bemiddeling,Ann Buysse,3,H002106
Eerste lijn: motivatie en zelfregulatie bij gezondheidsproblemen,Stefaan Van Damme,3,H002103
Eindige elemententoepassingen in de bouwkunde,Wouter De Corte,3,E711026
Eindwerk / Rampoefening,Koenraad Monsieurs,8,D013172
"Eindwerk, deel 1",Els Elaut,4,D013779
"Eindwerk, deel 2",Els Elaut,4,D013784
Electric Vehicle Powertrains ,Peter Sergeant,6,E032700
Electronics for Photonic Integrated Circuits,Johan Bauwelinck,4,E030460
Elektriciteit,Luc Dupré,3,E701043
Elektriciteit,Kurt Stockman,6,E610014
Elektriciteit,Luc Dupré,6,E701024
Elektriciteit en magnetisme,Bartel Van Waeyenberge,5,C004207
Elektriciteit en magnetisme,Toon Verstraelen,4,I700209
"Elektriciteit, magnetisme en sensoren",Toon Verstraelen,5,I002429
Elektriciteitstechnologie en verlichting ,Tim Saillé,3,E711058
Elektromechanische aandrijfsystemen,Hendrik Vansompel,3,E741052
Elektronica,Sam Lemey,3,E610055
Elektronica,Jos Knockaert,3,E031220
Elektronica,Dirk Poelman,6,C000925
Elektronica,Jo Verhaevert,3,E701055
Elektronica II,Stefaan Lambrecht,6,E702040
Elektronica II,Sam Lemey,6,E620400
Elektronische structuur,Patrick Bultinck,5,C003972
Elektronische systemen en instrumentatie,Jan Doutreloigne,6,E032010
Elektronische systemen en instrumentatie voor biomedisch ingenieurs,Jan Doutreloigne,5,E032511
Elektrotechniek en elektronica,Jan Doutreloigne,3,F000917
Elementary Particle Physics,Didar Dobur,4,C004224
Embedded Machine Learning,Adnan Shahid,3,E061380
Embryologie en Teratologie,Pieter Cornillie,5,G000827
Emerging Technologies for Business,Amy Van Looy,3,F001024
Emerging Topics and Current Practice in Environmental Risk Assessment,Karel De Schamphelaere,5,I003014
Empirical Ethics,Veerle Provoost,9,A005602
Empirical Legal Studies,Bruno Merlevede,4,B001475
"Empirical Translation Studies: Concepts, Theories and Methods",Jelena Vranjes,6,A005491
Encyclopedie van de criminologische wetenschappen,Wim Hardyns,4,B001627
English for Specific Purposes: Translation and Transcreation,Joeri Van Liefferinge,3,A005823
English: Academic Language Proficiency,Ellen Simon,5,A005755
English: General Language Proficiency,Miriam Taverniers,6,A005751
English: Language Proficiency II,Evy Woumans,5,A005817
Enterprise Architecture,Geert Poels,4,F000897
Entomopathogenic Nematodes: Biotechnology and Use in Biological Control,Ralf-Udo Ehlers,3,C002801
Entomopathogenic Nematodes: Taxonomy and Biology,Ralf-Udo Ehlers,3,C003107
Environmental Chemistry and Analysis: Atmospheric Processes,Christophe Walgraeve,5,I002587
"Environmental Chemistry and Analysis: Water, Soil and Sediment",Filip Tack,5,I002588
Environmental Chemistry and Technology: Concepts and Methods,Jihae Park,4,O000161
Environmental Economics and Management,Luc Van Ootegem,3,F710292
Environmental Fate and Management of Pesticides,Pieter Spanoghe,5,I003015
Environmental Impact Assessment,Steven Degraer,3,C002499
Environmental Law and Management,Stijn Speelman,5,O000175
Environmental Legislation,Hendrik Schoukens,3,I001571
Environmental Microbiology,Nico Boon,3,I002609
Environmental Modelling,Karline Soetaert,3,C003809
Environmental Noise,Timothy Van Renterghem,3,I001439
Environmental Risk Assessment,Karel De Schamphelaere,5,I002606
Environmental Soil Sensing,Philippe De Smedt,4,I002658
Energieprestaties van gebouwen,Marijke Steeman,3,E711051
Energierecht,Frederik Vandendriessche,4,B001375
Energy Transition of Buildings,Arnold Janssens,3,E081890
Energy and Climate Policy,Johan Albrecht,6,F001013
Engels - niveau I,Frederik Gailly,3,F710263
Engels - niveau II,Sofie Hondeghem,3,F710264
Engels voor specifieke doeleinden: Professionele communicatie,Bernard De Clerck,3,A005824
Engels voor specifieke doeleinden: Tolkinitiatie en (re)presentatie,Katrijn Maryns,3,A005822
Engels: Algemene tolkpraktijk,Katrijn Maryns,6,A005937
Engels: Bedrijfs- en publiekscommunicatie I,Aurélie De Waele,4,A005963
Engels: Bedrijfs- en publiekscommunicatie II,Bernard De Clerck,5,A005964
Engels: Gespecialiseerde tolkpraktijk,Katrijn Maryns,5,A005938
Engels: Gespecialiseerde vertaling I,Joeri Van Liefferinge,4,A005929
Engels: Gespecialiseerde vertaling II,Joeri Van Liefferinge,4,A005930
Engels: Intercultureel project,Bernard De Clerck,4,A704074
Engels: Literatuur van het taalgebied,David Chan,3,A703042
Engels: Taalvaardigheid I,Bernard De Clerck,8,A005811
Engels: Vertaling in de vreemde taal ,Vanessa De Wilde,3,A703625
Engineering Applications in Hydrology,Herman Peiffer,5,C004465
Environmental Technology: Air ,Christophe Walgraeve,4,I002590
Environmental Technology: Soil and Sediment,Filip Tack,3,I002589
Environmental Technology: Waste,Stef Ghysels,3,I002591
Environmental Technology: Water,Jo De Vrieze,6,I003072
Enzyme Engineering and Modelling,Tom Desmet,3,I002635
Enzymtechnologie,Yves Briers,5,I700232
Epidemiologie,Delphine De Smedt,3,D000649
Epidemiologie en economie van de diergezondheidszorg,Jeroen Dewulf,5,G000856
Epidemiologie en economie van de diergezondheidszorg,Jeroen Dewulf,4,G000717
Epidemiologische aspecten,Isabel Leroux-Roels,6,D013886
Epidemiology and Clinical Trials,Brecht Devleesschauwer,5,C002884
Epigenetics,Wim Vanden Berghe,3,C002706
Erfelijkheidsleer,Nadine Van Roy,3,H000610
Erfgoed en digitale transformatie,Pieter-Jan Maes,5,A005956
